Label,wrist,thumb cmc,thumb mcp,thumb ip,thumb tip,index finger mcp,index finger pip,index finger dip,index finger tip,middle finger mcp,middle finger pip,middle finger dip,middle finger tip,ring finger mcp,ring finger pip,ring finger dip,ring finger tip,pinky mcp,pinky pip,pinky dip,pinky tip
0,"[0.32466965913772583, 0.7192851305007935, 2.633804001561657e-07]","[0.3961091935634613, 0.732767641544342, -0.11271845549345016]","[0.4861786365509033, 0.7533007860183716, -0.11541648209095001]","[0.5623378157615662, 0.7756606936454773, -0.08789192140102386]","[0.6263086199760437, 0.7862890362739563, -0.04495003819465637]","[0.5712723731994629, 0.7035809755325317, -0.0516769215464592]","[0.6758731007575989, 0.7235655188560486, -0.06983964890241623]","[0.7475658655166626, 0.7348203659057617, -0.07774168252944946]","[0.8056824207305908, 0.7484301924705505, -0.07816951721906662]","[0.5435580015182495, 0.7211605310440063, 0.01659271866083145]","[0.5873675346374512, 0.7702643275260925, -0.023453019559383392]","[0.5260375738143921, 0.7743828296661377, -0.03907162696123123]","[0.4759717583656311, 0.7664543390274048, -0.030078167095780373]","[0.5237923860549927, 0.7430616617202759, 0.07345867156982422]","[0.5542213916778564, 0.7837877869606018, 0.02496083453297615]","[0.4923153817653656, 0.7816001176834106, 3.184990055160597e-05]","[0.46350231766700745, 0.7711529731750488, 0.005580842029303312]","[0.5162439346313477, 0.7580740451812744, 0.12345293909311295]","[0.5202113389968872, 0.7857100963592529, 0.08612251281738281]","[0.4784044027328491, 0.7853343486785889, 0.06020597368478775]","[0.455093652009964, 0.777167558670044, 0.05643661692738533]"
0,"[0.5084776878356934, 0.7198910117149353, 4.140788689710462e-07]","[0.5633246302604675, 0.7039727568626404, -0.08464351296424866]","[0.6519166231155396, 0.6912055611610413, -0.09354734420776367]","[0.7369280457496643, 0.689224898815155, -0.08389350026845932]","[0.7984310388565063, 0.6813890337944031, -0.06595068424940109]","[0.6607197523117065, 0.6253724098205566, -0.029089242219924927]","[0.7558488845825195, 0.6205941438674927, -0.04739925637841225]","[0.8163558840751648, 0.6174765229225159, -0.05801212787628174]","[0.868239164352417, 0.6136022210121155, -0.06308288127183914]","[0.6676954627037048, 0.6492563486099243, 0.011120371520519257]","[0.7413390874862671, 0.6746103763580322, -0.037190355360507965]","[0.6958540678024292, 0.6913992762565613, -0.05554233863949776]","[0.6541212797164917, 0.6928257346153259, -0.0488516129553318]","[0.6708989143371582, 0.6738646030426025, 0.04240833967924118]","[0.7237854599952698, 0.6944695711135864, -0.015210668556392193]","[0.6700841188430786, 0.7083052396774292, -0.026224462315440178]","[0.6401796936988831, 0.7038667798042297, -0.011644775047898293]","[0.6642410159111023, 0.691856861114502, 0.0689462348818779]","[0.699873685836792, 0.7094594836235046, 0.025778818875551224]","[0.658699631690979, 0.7192924618721008, 0.01808878406882286]","[0.6310325860977173, 0.7160240411758423, 0.02795681357383728]"
0,"[0.43430668115615845, 0.7880300283432007, -2.2321017922877218e-07]","[0.4149051606655121, 0.7561684250831604, -0.04776882380247116]","[0.42990583181381226, 0.7165485620498657, -0.0617489367723465]","[0.4829801917076111, 0.6903389096260071, -0.07071462273597717]","[0.5279351472854614, 0.6709179878234863, -0.07388615608215332]","[0.4256879389286041, 0.6545308828353882, -0.028430717065930367]","[0.4561586081981659, 0.6124815344810486, -0.06258207559585571]","[0.4819679260253906, 0.589907705783844, -0.08012945204973221]","[0.5116954445838928, 0.5687205791473389, -0.09101025015115738]","[0.47850191593170166, 0.6633628606796265, -0.020526401698589325]","[0.5291374325752258, 0.6731588840484619, -0.07623433321714401]","[0.5068982243537903, 0.7111713290214539, -0.08907356858253479]","[0.48500972986221313, 0.7260804772377014, -0.08276797086000443]","[0.5217747092247009, 0.6799022555351257, -0.01937773823738098]","[0.5530077815055847, 0.7000532746315002, -0.0794023722410202]","[0.5194100141525269, 0.7345407605171204, -0.07694210112094879]","[0.4972921907901764, 0.7414306402206421, -0.05796705558896065]","[0.5495908260345459, 0.6988575458526611, -0.022022632881999016]","[0.5653787851333618, 0.7203752398490906, -0.060909759253263474]","[0.536493718624115, 0.7438710331916809, -0.05875641480088234]","[0.5139850378036499, 0.7463942170143127, -0.04633979871869087]"
0,"[0.8309130668640137, 0.7665834426879883, -1.8136357482489984e-07]","[0.787503719329834, 0.7235706448554993, -0.007884669117629528]","[0.6878102421760559, 0.7036756873130798, -0.03151911124587059]","[0.5965772867202759, 0.7148262858390808, -0.05590564012527466]","[0.5300329327583313, 0.7272270917892456, -0.08422179520130157]","[0.6806139349937439, 0.6787545680999756, -0.059159036725759506]","[0.5690898299217224, 0.6781949996948242, -0.09172109514474869]","[0.5028033256530762, 0.677320659160614, -0.1126747876405716]","[0.4505006968975067, 0.6756260991096497, -0.13002917170524597]","[0.6988481283187866, 0.7079935073852539, -0.07639923691749573]","[0.5677651762962341, 0.7343823909759521, -0.10843854397535324]","[0.5948572158813477, 0.7419382929801941, -0.11208586394786835]","[0.6347459554672241, 0.7368372678756714, -0.117774598300457]","[0.7167428731918335, 0.7438453435897827, -0.09235333651304245]","[0.5989190340042114, 0.7669881582260132, -0.11781936138868332]","[0.6359021067619324, 0.7672420144081116, -0.10269397497177124]","[0.675696849822998, 0.7577157616615295, -0.09488751739263535]","[0.7330341339111328, 0.7788365483283997, -0.10874751955270767]","[0.6374680995941162, 0.7911561727523804, -0.1311092972755432]","[0.6670277118682861, 0.7901279926300049, -0.11918140202760696]","[0.7047085762023926, 0.7825713157653809, -0.11018819361925125]"
0,"[0.4653435945510864, 0.7345996499061584, -1.7913136218794534e-07]","[0.40904700756073, 0.6953176856040955, 0.0019292631186544895]","[0.31852298974990845, 0.6917550563812256, -0.007702305447310209]","[0.24859341979026794, 0.7132689356803894, -0.016256464645266533]","[0.21539565920829773, 0.7366387844085693, -0.02709774672985077]","[0.2904733419418335, 0.6748296022415161, -0.037344660609960556]","[0.18887344002723694, 0.6920076608657837, -0.04962528869509697]","[0.1325692981481552, 0.7083355188369751, -0.057897962629795074]","[0.09132316708564758, 0.7169026136398315, -0.06646347045898438]","[0.30544596910476685, 0.694985032081604, -0.046421706676483154]","[0.22500017285346985, 0.7376223206520081, -0.04903385415673256]","[0.25031089782714844, 0.7465107440948486, -0.04132664576172829]","[0.2758065462112427, 0.7394862174987793, -0.04168182611465454]","[0.32368898391723633, 0.722786009311676, -0.053138889372348785]","[0.2652554214000702, 0.7637189626693726, -0.05057484284043312]","[0.2985222339630127, 0.7595751285552979, -0.0401395708322525]","[0.3254517912864685, 0.7439275979995728, -0.03962942957878113]","[0.34243202209472656, 0.749519407749176, -0.059893399477005005]","[0.30203211307525635, 0.7755563259124756, -0.06376320123672485]","[0.32961413264274597, 0.7719021439552307, -0.056650858372449875]","[0.3572036921977997, 0.7614447474479675, -0.052957743406295776]"
0,"[0.7231127023696899, 0.7263863682746887, 2.2528720933223667e-07]","[0.6886846423149109, 0.6844649314880371, -0.0382729209959507]","[0.6849991083145142, 0.6348521113395691, -0.04083901271224022]","[0.724642813205719, 0.5966435670852661, -0.04184431582689285]","[0.7616880536079407, 0.570483922958374, -0.03777218982577324]","[0.6635347604751587, 0.6057466864585876, 0.027895592153072357]","[0.6656129360198975, 0.5629979968070984, 0.013517433777451515]","[0.6694713830947876, 0.5373243689537048, 0.008022123016417027]","[0.6805509328842163, 0.5118498802185059, 0.005360615439713001]","[0.7129943370819092, 0.6179766058921814, 0.03556261211633682]","[0.7497292757034302, 0.5893250107765198, 0.00014171951625030488]","[0.740689754486084, 0.6143609285354614, -0.007007581647485495]","[0.7375407814979553, 0.6228814721107483, 0.004353163298219442]","[0.7553418874740601, 0.634967565536499, 0.03382398560643196]","[0.7805030345916748, 0.61567223072052, -0.010441410355269909]","[0.7559800148010254, 0.644187867641449, -0.00845627672970295]","[0.7514065504074097, 0.6480112075805664, 0.009941999800503254]","[0.7892667651176453, 0.653145968914032, 0.028898397460579872]","[0.8012931942939758, 0.6416578888893127, 0.0019051388371735811]","[0.7788758873939514, 0.662072479724884, 0.005749693606048822]","[0.7717623114585876, 0.6667314171791077, 0.018276238813996315]"
0,"[0.5485165119171143, 0.7240432500839233, -2.5647872803347127e-07]","[0.48909205198287964, 0.6886401772499084, -0.00498997513204813]","[0.4225577116012573, 0.6681775450706482, -0.01827489398419857]","[0.3699570298194885, 0.6701393723487854, -0.03348236903548241]","[0.3435649871826172, 0.6794794201850891, -0.04840879142284393]","[0.41090765595436096, 0.6289315819740295, -0.026521876454353333]","[0.33249831199645996, 0.6239470839500427, -0.046682678163051605]","[0.28632476925849915, 0.6179981231689453, -0.06382383406162262]","[0.24949976801872253, 0.6134058833122253, -0.07762681692838669]","[0.4311704933643341, 0.6417190432548523, -0.03961389511823654]","[0.34662818908691406, 0.6841418743133545, -0.05068640783429146]","[0.37087303400039673, 0.6898828148841858, -0.053545497357845306]","[0.4027666747570038, 0.6833850145339966, -0.06032310798764229]","[0.4517114758491516, 0.6673372387886047, -0.05352699011564255]","[0.37424397468566895, 0.7130265831947327, -0.059988126158714294]","[0.4023646116256714, 0.7124121785163879, -0.05495277792215347]","[0.4323382079601288, 0.7010495662689209, -0.05648832023143768]","[0.4703547954559326, 0.6962547302246094, -0.06958863139152527]","[0.40757203102111816, 0.7306522727012634, -0.07782235741615295]","[0.4273202121257782, 0.7279841899871826, -0.07412218302488327]","[0.4528808891773224, 0.7181949615478516, -0.07227566838264465]"
0,"[0.4546179175376892, 0.7460025548934937, -1.0588341581296845e-07]","[0.4370216727256775, 0.7171587347984314, -0.060150254517793655]","[0.45382413268089294, 0.68057781457901, -0.0826016515493393]","[0.5156067609786987, 0.6590926647186279, -0.09751386195421219]","[0.5705918669700623, 0.6428849697113037, -0.10619398951530457]","[0.46557798981666565, 0.6197920441627502, -0.03834260255098343]","[0.5112730860710144, 0.5834290385246277, -0.07516562193632126]","[0.5418453216552734, 0.5628036260604858, -0.0951090008020401]","[0.5746831297874451, 0.5440301299095154, -0.10921984910964966]","[0.5167579650878906, 0.6355799436569214, -0.026610570028424263]","[0.5609513521194458, 0.6434355974197388, -0.08735523372888565]","[0.5267841219902039, 0.6736841201782227, -0.10155065357685089]","[0.5024212598800659, 0.6832672357559204, -0.09646794945001602]","[0.5529678463935852, 0.6581827402114868, -0.022816186770796776]","[0.5758402943611145, 0.6773673295974731, -0.0865311399102211]","[0.5323739647865295, 0.7014814615249634, -0.0828249603509903]","[0.5107557773590088, 0.7008867263793945, -0.06398532539606094]","[0.5714495182037354, 0.6818909645080566, -0.023870661854743958]","[0.5840315818786621, 0.701144278049469, -0.06890270113945007]","[0.5427825450897217, 0.7162809371948242, -0.06915474683046341]","[0.5191916227340698, 0.710638165473938, -0.05860213562846184]"
0,"[0.39144641160964966, 0.7776414155960083, 4.993031552658067e-07]","[0.43298041820526123, 0.7653324007987976, -0.10992281883955002]","[0.5147106647491455, 0.7482158541679382, -0.12839455902576447]","[0.6008812189102173, 0.742168664932251, -0.12091857939958572]","[0.66554856300354, 0.7292850017547607, -0.1017121970653534]","[0.5195394158363342, 0.6746437549591064, -0.06889206916093826]","[0.6252554655075073, 0.6675807237625122, -0.09810677170753479]","[0.6882762908935547, 0.6633790731430054, -0.11551295965909958]","[0.7450447082519531, 0.6614092588424683, -0.12479086965322495]","[0.5378153324127197, 0.6990429759025574, -0.016685424372553825]","[0.6274309754371643, 0.723601758480072, -0.07028511166572571]","[0.5890727043151855, 0.7512243986129761, -0.09353277087211609]","[0.5460162162780762, 0.7635850310325623, -0.09176906943321228]","[0.5570131540298462, 0.7226787209510803, 0.025643087923526764]","[0.6241382956504822, 0.7427578568458557, -0.03711269423365593]","[0.5759749412536621, 0.7667970061302185, -0.054714545607566833]","[0.5383962988853455, 0.7708461284637451, -0.04472969472408295]","[0.5692256689071655, 0.7385405898094177, 0.061165571212768555]","[0.6087146997451782, 0.7545644640922546, 0.0133177125826478]","[0.574182391166687, 0.7737340927124023, -0.0010578803485259414]","[0.5389639139175415, 0.7774261236190796, 0.0037831454537808895]"
0,"[0.5299450159072876, 0.7366214394569397, -3.2785004577817745e-07]","[0.455377459526062, 0.705351710319519, 0.010586824268102646]","[0.3530028164386749, 0.6955848932266235, -0.005699337925761938]","[0.2603353261947632, 0.7115713357925415, -0.027180202305316925]","[0.2004416584968567, 0.7275689840316772, -0.05083543807268143]","[0.3347648084163666, 0.65220707654953, -0.02900976873934269]","[0.2292652726173401, 0.6487165093421936, -0.049674488604068756]","[0.15935024619102478, 0.6485699415206909, -0.06268986314535141]","[0.10511976480484009, 0.6462283134460449, -0.0762590542435646]","[0.34180718660354614, 0.6657092571258545, -0.05037667229771614]","[0.25299960374832153, 0.720565140247345, -0.07245107740163803]","[0.2876412868499756, 0.7342158555984497, -0.07251373678445816]","[0.3207087516784668, 0.7259455323219299, -0.07581652700901031]","[0.3548761010169983, 0.6927258968353271, -0.06924013048410416]","[0.28861767053604126, 0.7501017451286316, -0.08179788291454315]","[0.3262614905834198, 0.7542986869812012, -0.07039396464824677]","[0.3524833917617798, 0.7405250668525696, -0.06848171353340149]","[0.3676295578479767, 0.7223367691040039, -0.08824162185192108]","[0.32991814613342285, 0.7665162086486816, -0.10098563134670258]","[0.3595876395702362, 0.7705567479133606, -0.09655232727527618]","[0.3811842203140259, 0.7593542337417603, -0.09442023187875748]"
0,"[0.7144791483879089, 0.7244552969932556, 1.560978262205026e-07]","[0.6694547533988953, 0.68324214220047, -0.027225088328123093]","[0.6625950336456299, 0.635258138179779, -0.028860853984951973]","[0.7017006278038025, 0.5967799425125122, -0.031363025307655334]","[0.7370379567146301, 0.5697701573371887, -0.03050284832715988]","[0.6540321111679077, 0.6086348295211792, 0.03132712095975876]","[0.6497194170951843, 0.5656218528747559, 0.01579315774142742]","[0.6493370532989502, 0.5403189659118652, 0.009304853156208992]","[0.659318208694458, 0.5156143307685852, 0.006087388377636671]","[0.7041404843330383, 0.6181853413581848, 0.032870154827833176]","[0.7287909984588623, 0.5850023627281189, -0.004255032166838646]","[0.7168764472007751, 0.6114950180053711, -0.011755428276956081]","[0.716262698173523, 0.6248533725738525, 0.0001630368351470679]","[0.7466326355934143, 0.6341001987457275, 0.026341402903199196]","[0.7603030204772949, 0.611179530620575, -0.01726910099387169]","[0.7359603047370911, 0.6424134373664856, -0.012926680035889149]","[0.7372969388961792, 0.6505957245826721, 0.007233570329844952]","[0.7817351818084717, 0.6525132656097412, 0.01750897988677025]","[0.7813988924026489, 0.6381378173828125, -0.008107539266347885]","[0.7608931064605713, 0.6600479483604431, -0.002178929513320327]","[0.7633143663406372, 0.6665838360786438, 0.011682783253490925]"
0,"[0.49398359656333923, 0.7592212557792664, 3.1791645938028523e-07]","[0.4592013359069824, 0.7125694155693054, -0.04661140590906143]","[0.44886893033981323, 0.6603302955627441, -0.042786020785570145]","[0.470735639333725, 0.6202055215835571, -0.033003080636262894]","[0.49271291494369507, 0.5858614444732666, -0.016684701666235924]","[0.4220869839191437, 0.6293963193893433, 0.027921218425035477]","[0.41715189814567566, 0.5813165307044983, 0.013660888187587261]","[0.4191506505012512, 0.5520033836364746, 0.004552536178380251]","[0.4254431426525116, 0.5243358612060547, 0.00026044229161925614]","[0.47301289439201355, 0.6430945992469788, 0.04288453608751297]","[0.5217683911323547, 0.611484169960022, 0.0034876964055001736]","[0.5176606178283691, 0.64540696144104, -0.00929696299135685]","[0.5029760599136353, 0.6626276969909668, 0.001987216528505087]","[0.5189806222915649, 0.6628669500350952, 0.048193421214818954]","[0.5583583116531372, 0.6462319493293762, -0.004585049115121365]","[0.5367535948753357, 0.6844258904457092, -0.009619801305234432]","[0.5190165638923645, 0.6924014091491699, 0.00928368978202343]","[0.5550356507301331, 0.6827394366264343, 0.051334090530872345]","[0.585711658000946, 0.6718029379844666, 0.016774648800492287]","[0.5622155666351318, 0.6973099708557129, 0.018796399235725403]","[0.540162980556488, 0.7046422958374023, 0.03353334963321686]"
